LAT,LONG,Depth,Year
27.94158,-83.51017,32,2014
28.19267,-83.73725,34,2014
27.76067,-83.24183,25,2014
28.22933,-83.28233,19.1,2014
27.75217,-83.07192,18,2014
28.453,-83.25925,18.3,2014
27.669,-82.97867,13,2014
28.91875,-83.88425,24,2014
27.759,-82.88867,24,2014
28.05442,-82.96517,10.2,2014
29.48767,-84.13433,22,2014
27.54183,-82.805,9.2,2014
29.57617,-84.13075,19.5,2014
27.24217,-82.56583,7.1,2014
27.17542,-82.59708,11,2014
29.87108,-84.21342,7.4,2014
26.88067,-82.36858,8,2014
29.616,-84.36433,20,2014
29.66308,-84.54933,14.5,2014
26.87492,-82.35808,7.4,2014
29.44742,-84.7755,25,2014
26.83067,-82.40108,10.4,2014
26.8045,-82.41183,11.2,2014
29.41408,-84.971,20,2014
26.7715,-82.29075,8.3,2014
29.25533,-85.17225,32,2014
26.41567,-82.22,10,2014
26.42692,-82.1725,7.1,2014
29.34325,-85.20917,25,2014
29.22175,-85.28017,28,2014
29.66267,-85.39125,9,2014
29.74433,-85.65408,28,2014
29.86467,-85.61408,23,2014
29.87833,-85.67533,25,2014
30.00692,-85.7405,21,2014
30.07175,-88.34917,19.6,2014
30.321,-86.53992,22,2014
30.17875,-88.38717,9.1,2014
30.35392,-86.72742,22,2014
30.28,-86.90442,21,2014
30.08908,-87.625,26,2014
30.14667,-87.83717,14,2014
30.14825,-87.94875,13,2014
29.56692,-88.89667,10.6,2014
29.48142,-88.95183,12.3,2014
29.362,-88.86933,26,2014
29.35133,-88.70108,55,2014
29.44575,-88.61908,46.1,2014
29.53658,-88.4925,47,2014
29.6765,-88.39925,39,2014
29.64725,-88.173,38,2014
29.70275,-88.13233,36,2014
29.76675,-88.24058,36,2014
29.84842,-88.413,32.9,2014
29.85358,-88.496,30,2014
29.93608,-88.67442,18.5,2014
30.15758,-88.02742,8.9,2014
30.00692,-88.14567,24.1,2014
29.79042,-87.762,34.6,2014
26.53617,-96.58842,71.9,2015
26.41083,-96.56392,60.9,2015
26.2815,-96.3825,77.7,2015
26.0985,-96.64058,48.8,2015
26.08842,-96.708,44.1,2015
26.20692,-97.0105,27.8,2015
26.23142,-97.09792,18.1,2015
26.35017,-97.02633,26,2015
26.53342,-96.92242,37.3,2015
26.76525,-97.1235,29.8,2015
26.96925,-97.22375,24.3,2015
26.92325,-97.00683,39,2015
27.04517,-96.91142,49.2,2015
26.87875,-96.71583,78.5,2015
27.10917,-96.66483,81.7,2015
27.258,-96.67433,70.8,2015
29.01142,-92.97525,23.6,2015
27.51392,-96.80708,39,2015
29.0205,-93.027,23.4,2015
27.52858,-97.05575,22.3,2015
29.12,-93.173,19.8,2015
27.44233,-97.06117,24.9,2015
29.33192,-93.49925,15.5,2015
27.48358,-97.1635,17.9,2015
29.001,-93.908,19.2,2015
27.92242,-96.81308,17.4,2015
29.01617,-93.98558,20.5,2015
27.92008,-96.73667,20.8,2015
28.84375,-94.20783,23,2015
27.84542,-96.58667,31.3,2015
28.81392,-94.17358,24.5,2015
27.8035,-96.66067,30,2015
28.67167,-94.34175,27.1,2015
27.76817,-96.50733,43.2,2015
28.41733,-94.1245,43.2,2015
27.667,-96.17775,86.3,2015
28.37908,-94.05292,46.6,2015
27.76975,-96.23583,64,2015
28.31675,-93.95933,54.7,2015
28.12642,-96.58092,17,2015
28.03558,-94.184,67.5,2015
28.20033,-96.2265,23.8,2015
28.07167,-94.57575,57.1,2015
28.31308,-96.04458,21.9,2015
28.25375,-94.48508,47,2015
28.43208,-96.12242,15.7,2015
28.39642,-94.37192,41.5,2015
28.41858,-96.075,18.1,2015
28.47183,-94.46967,36.8,2015
28.50017,-95.88992,17.4,2015
29.02208,-92.92575,24.3,2015
28.40133,-94.61958,39.5,2015
28.374,-94.77308,38.8,2015
27.99383,-94.86958,78.5,2015
28.09217,-94.96625,56,2015
27.992,-95.02825,80.3,2015
27.88175,-95.31867,92.2,2015
28.13,-95.325,47.5,2015
29.12233,-94.856,14.4,2015
28.94175,-95.14517,15,2015
27.7325,-95.71875,78.3,2015
28.87542,-95.058,19,2015
27.7615,-96.00533,72.2,2015
28.747,-95.381,16.1,2015
27.91842,-96.1065,50.5,2015
28.75767,-94.97275,21,2015
28.04325,-95.949,40.1,2015
28.59967,-95.0405,28.3,2015
27.969,-95.82467,49.2,2015
28.56042,-95.04408,29.1,2015
28.22183,-95.53,36.6,2015
28.6875,-93.889,26.7,2015
28.18008,-95.5325,39.1,2015
28.622,-93.74967,33.8,2015
28.4235,-95.56858,27.4,2015
28.45283,-93.89,45,2015
28.44617,-95.3395,31.1,2015
28.33483,-93.75383,55.6,2015
28.52383,-95.4065,25.8,2015
28.43733,-93.66483,47,2015
29.49017,-94.30125,10.8,2015
28.41767,-93.43817,50.3,2015
29.42008,-94.11942,13,2015
28.34225,-93.3065,53.9,2015
27.97625,-93.73325,92.9,2015
29.41617,-94.23992,13,2015
28.02225,-93.28542,94.9,2015
29.24975,-94.31142,14.8,2015
28.108,-92.85933,80.3,2015
28.0995,-92.51317,91.6,2015
29.2135,-94.13933,15.5,2015
28.09183,-92.32067,88.5,2015
28.05225,-92.05417,100.6,2015
28.99667,-94.54525,18.3,2015
28.0655,-91.94008,90.5,2015
28.94217,-94.64483,17.7,2015
28.97825,-94.78592,17.4,2015
28.21467,-92.32742,66.6,2015
29.14558,-94.73342,16.5,2015
28.40442,-92.72775,53.6,2015
29.17675,-94.72042,14.6,2015
28.42808,-93.12808,48.5,2015
29.19792,-94.76908,11.5,2015
28.51892,-92.99358,42.2,2015
28.50867,-93.06308,42.4,2015
28.78617,-91.9345,29.3,2015
28.87117,-91.95333,25.1,2015
28.72792,-93.37925,29.1,2015
28.89983,-91.65333,18.8,2015
28.844,-93.05542,26.3,2015
28.89217,-91.6065,18.1,2015
28.99433,-93.09633,23.6,2015
28.79383,-91.45392,19.4,2015
28.9725,-93.476,20.8,2015
28.67608,-91.27575,20.1,2015
29.02133,-93.42717,21,2015
28.57358,-91.21192,28.7,2015
29.05608,-93.34642,21,2015
28.60183,-91.33608,29.1,2015
29.29842,-93.09158,16.8,2015
28.57933,-91.45042,33.6,2015
29.18842,-92.52708,16.8,2015
29.109,-92.415,18.5,2015
28.3945,-91.66717,56.7,2015
29.02942,-92.42283,22.3,2015
28.33,-91.76017,61.8,2015
28.96733,-92.45808,25.2,2015
29.10558,-92.64517,21.8,2015
28.31608,-91.35383,64.7,2015
28.93575,-92.77633,24.5,2015
28.27658,-91.39783,71.9,2015
28.782,-92.63508,30.5,2015
28.36817,-91.01308,46.6,2015
28.81567,-92.79258,25.8,2015
28.40475,-91.01575,41.3,2015
28.74225,-92.7715,30.4,2015
28.57525,-91.07875,25.8,2015
28.55717,-92.84625,39.3,2015
28.41858,-90.77667,39,2015
28.64675,-92.12217,38.6,2015
28.36433,-90.78317,44.4,2015
28.37217,-90.48808,47,2015
28.247,-90.37642,71.5,2015
28.37083,-90.03733,89.6,2015
28.74792,-90.08758,37.7,2015
28.81308,-89.5765,75,2015
28.72842,-89.62108,87.8,2015
28.87333,-89.22717,89.2,2015
29.70683,-86.26408,66.2,2015
29.85258,-86.19167,49.7,2015
29.3905,-85.88783,53.6,2015
29.42792,-85.87275,45,2015
28.46492,-83.91208,32.9,2015
29.35158,-85.72442,50.8,2015
28.55975,-83.82458,29.6,2015
29.38158,-85.53517,32,2015
28.70533,-83.95625,30.5,2015
29.44133,-85.34433,26.7,2015
28.76575,-84.275,36,2015
29.20033,-85.08167,30.5,2015
28.78825,-84.30975,34.9,2015
29.24392,-84.96358,26.9,2015
29.10842,-84.19042,27.1,2015
29.3455,-84.77992,26.7,2015
29.13258,-84.51675,28,2015
29.43367,-84.65067,27.2,2015
29.21142,-84.55958,30.4,2015
29.35708,-84.633,28.5,2015
29.06342,-85.12508,34.9,2015
29.38142,-84.49883,29.4,2015
29.53075,-85.719,30.4,2015
29.80242,-86.10275,42.4,2015
29.34817,-84.23008,26,2015
28.94458,-84.35942,31.5,2015
28.91658,-84.77883,42.6,2015
28.96692,-84.87442,42.4,2015
29.06475,-84.94417,35.3,2015
28.61792,-84.75558,53.9,2015
28.44675,-84.06275,36.4,2015
29.07383,-89.02017,18.6,2015
29.16467,-88.90933,48.5,2015
29.20775,-88.86975,63,2015
29.22092,-88.83517,62.8,2015
29.32492,-88.91117,24.6,2015
29.59642,-88.80167,13.6,2015
29.51492,-88.63692,15.9,2015
29.56525,-88.618,28.4,2015
29.3155,-88.39333,62.9,2015
29.32325,-88.30783,61.8,2015
29.36825,-88.22525,62.4,2015
29.84242,-88.068,32.4,2015
30.0435,-88.33467,20.1,2015
29.93983,-88.46067,28.6,2015
29.99325,-88.68142,17.9,2015
30.02517,-88.77542,12.4,2015
30.11817,-88.76458,13.4,2015
30.13408,-86.85708,51,2015
30.0575,-86.43533,47,2015
29.3745,-85.73558,49,2015
30.09975,-85.82983,20,2015
26.14542,-82.85383,39,2015
30.01908,-85.81075,25,2015
26.2505,-82.60242,26,2015
29.01825,-85.30708,48,2015
26.34767,-82.71183,28,2015
29.02342,-85.1585,43,2015
26.488,-82.76658,27,2015
29.06583,-85.09467,35,2015
26.81992,-83.05625,38,2015
28.46375,-84.75158,63,2015
26.95017,-83.06642,37,2015
28.35333,-84.7765,64,2015
27.06458,-83.08517,35,2015
28.33875,-84.64817,68,2015
27.61033,-83.62792,44,2015
28.507,-84.56625,54,2015
27.6895,-83.41708,33,2015
28.33375,-84.48458,59,2015
27.75025,-83.49167,35,2015
28.30092,-84.4385,62,2015
27.81783,-83.57975,37,2015
27.6315,-82.85492,9,2015
27.83933,-83.45125,32,2015
26.94275,-82.58183,16,2015
27.97242,-83.49408,31,2015
26.89417,-82.55433,16,2015
27.96217,-83.53383,31,2015
26.63883,-82.83058,29,2015
27.87342,-84.05808,54,2015
26.52725,-82.70417,27,2015
28.019,-83.26467,22,2015
26.44358,-82.68208,26,2015
28.05983,-83.15167,18.6,2015
27.48158,-83.57458,42.8,2015
26.47208,-82.56,22,2015
27.37392,-83.558,45,2015
26.37908,-82.116,7.3,2015
26.75633,-83.04933,37.4,2015
26.1955,-82.08267,14,2015
26.5055,-83.07942,40,2015
26.02717,-82.93225,43,2015
26.19683,-83.15975,48.8,2015
26.0645,-83.25483,54,2015
26.21325,-83.15925,49,2015
26.0645,-83.45808,60.6,2015
26.2215,-82.95483,39,2015
26.092,-83.503,62.1,2015
28.33983,-83.80717,32.9,2015
28.588,-83.52633,23.1,2015
26.26425,-83.57017,60.9,2015
28.42592,-83.28108,17.1,2015
26.35225,-83.53317,58.5,2015
28.50167,-83.11225,12.7,2015
28.5555,-83.07658,11.8,2015
26.39767,-83.3555,53,2015
28.81825,-83.12333,19.1,2015
26.44008,-83.45333,55.4,2015
28.96125,-83.04975,12.9,2015
26.70258,-83.74267,69.5,2015
29.10592,-83.67867,16.1,2015
26.63675,-83.90483,89.7,2015
29.33,-83.52375,17.9,2015
27.01417,-84.05025,92.2,2015
29.35417,-83.4945,13.6,2015
26.98067,-84.09625,98.5,2015
29.38333,-83.49567,11.9,2015
27.03092,-84.13433,101.2,2015
29.42808,-83.45775,11.8,2015
27.14233,-84.03125,78.5,2015
29.53983,-83.79983,15.4,2015
27.19458,-84.03592,74.5,2015
29.7935,-83.92125,15.7,2015
27.46583,-83.8075,50.8,2015
29.52042,-84.06242,20.1,2015
27.53217,-83.89183,55,2015
29.449,-84.08083,21.3,2015
27.37342,-84.11558,75.5,2015
29.41267,-84.21542,24.8,2015
27.44958,-84.21708,74.3,2015
29.72375,-84.23925,14.8,2015
27.45092,-84.23817,75.5,2015
29.75983,-84.38767,13.9,2015
29.46933,-84.45775,24.1,2015
27.79292,-84.42033,84.3,2015
29.47667,-84.53975,23.6,2015
28.07192,-84.42633,65.5,2015
29.45025,-84.61367,23.9,2015
28.21242,-84.44492,61.4,2015
29.51042,-85.11475,13.3,2015
28.1775,-84.19342,45.8,2015
29.54617,-85.10583,15.6,2015
29.61242,-85.18625,16.9,2015
29.591,-85.41067,16.1,2015
30.00533,-86.17692,37,2015
30.19833,-86.30458,31.1,2015
30.284,-86.43467,21.9,2015
30.32883,-86.7725,19.9,2015
30.31108,-87.00858,18.4,2015
30.26483,-87.10967,19.4,2015
30.21333,-87.77667,10.8,2015
30.20833,-87.76175,10.7,2015
29.9225,-87.41,30.3,2015
28.98808,-90.46817,10,2015
28.93075,-90.13217,25,2015
29.06758,-89.86317,26.8,2015
29.18933,-89.81083,15.5,2015
28.5985,-90.25933,45,2015
28.67833,-90.22975,34.8,2015
28.71133,-90.39167,22,2015
28.6805,-90.43758,18.9,2015
28.82583,-90.95075,13.5,2015
28.87125,-90.98908,10.5,2015
29.0605,-91.86208,12.2,2015
29.44125,-92.7175,14.4,2015
29.53058,-93.12525,12.8,2015
29.36508,-93.93092,13.3,2015
29.68233,-93.79708,6.1,2015
29.60183,-93.6105,11.9,2015
29.68975,-93.19008,8.9,2015
29.57842,-93.1815,11.8,2015
29.64125,-92.84333,5.5,2015
29.58892,-92.78658,7.3,2015
29.56208,-92.67033,7.9,2015
29.40375,-92.02108,4.6,2015
29.16225,-91.43942,5.2,2015
28.93458,-90.94517,9.5,2015
26.34617,-96.64967,48.1,2016
26.30642,-96.48192,63.8,2016
26.2315,-96.38983,75,2016
26.10792,-96.4185,74.6,2016
26.04883,-96.43533,71.7,2016
26.18433,-96.50133,62.7,2016
26.17792,-96.692,47,2016
26.20925,-97.01925,25.6,2016
26.32083,-96.945,35.7,2016
26.34825,-97.15333,17.7,2016
26.47242,-97.12467,20.7,2016
26.44442,-97.07492,22.5,2016
26.82542,-96.56567,106.8,2016
26.86625,-96.70117,81,2016
27.03525,-96.889,54.1,2016
27.06517,-97.02117,38,2016
27.14325,-97.2475,22.9,2016
27.30675,-96.91183,41.1,2016
27.39083,-97.01292,30.2,2016
27.3865,-97.04758,28.9,2016
27.35992,-96.46358,93.3,2016
28.43358,-96.09042,16.6,2016
27.67475,-96.87867,26.9,2016
28.61275,-95.70825,14.6,2016
28.59192,-95.29267,26.2,2016
27.91883,-96.86725,15.5,2016
28.54525,-95.6115,21,2016
27.92342,-96.808,18.5,2016
28.44392,-95.36392,31.8,2016
27.93992,-96.69617,22.3,2016
28.37467,-95.65792,28.2,2016
27.87975,-96.43517,38.4,2016
28.36825,-95.56167,28.2,2016
28.00442,-96.23633,36.6,2016
28.11925,-95.45275,47.2,2016
28.0765,-95.44775,49.2,2016
27.89883,-96.21142,50.1,2016
27.95767,-95.34775,64.6,2016
27.79375,-95.941,61.8,2016
27.90192,-95.20867,91.6,2016
28.10875,-95.05017,54.7,2016
27.96617,-95.87908,50.3,2016
28.17042,-95.09267,49.2,2016
28.24833,-95.0155,46.3,2016
28.1435,-95.97167,32.7,2016
28.15375,-94.84867,51,2016
28.24292,-95.87625,28.3,2016
28.07267,-94.79642,59.4,2016
28.20158,-95.98642,28,2016
28.00692,-94.72975,76.8,2016
28.29608,-95.997,24.5,2016
28.14133,-94.59217,56.1,2016
28.11683,-94.56808,56.9,2016
28.28525,-94.04233,55,2016
28.49967,-94.3315,37.5,2016
28.384,-94.78492,40.1,2016
28.49492,-94.9255,35.5,2016
28.49642,-94.96942,35.3,2016
28.749,-95.0165,21.9,2016
28.83283,-94.85608,20.5,2016
28.96325,-95.02067,17.9,2016
28.98267,-94.86233,19.2,2016
29.06867,-94.89858,15.4,2016
29.09475,-94.7645,17.9,2016
29.55542,-93.35167,13.2,2016
28.9285,-94.6135,20.1,2016
29.50333,-93.32158,7.5,2016
28.964,-94.46925,18.7,2016
29.55533,-93.19,13,2016
29.37992,-92.76408,15.7,2016
29.08217,-94.11517,19.2,2016
29.27808,-92.59658,16.3,2016
29.13292,-92.36408,16.1,2016
29.13242,-93.973,18.8,2016
29.01667,-92.7175,25.6,2016
29.29983,-94.3945,16.1,2016
29.15933,-92.78833,21,2016
29.16225,-93.06692,20.5,2016
29.45083,-94.32708,13.5,2016
28.92208,-93.11317,24.1,2016
29.49575,-94.29958,12.1,2016
28.87533,-93.31267,24.3,2016
29.48125,-94.18058,13.2,2016
29.483,-94.156,12.8,2016
28.97625,-93.31017,24.5,2016
28.88725,-93.80667,23.4,2016
29.19358,-93.39375,17.4,2016
29.13567,-93.80592,10.2,2016
29.0735,-93.48917,21.9,2016
29.20342,-93.71992,16.6,2016
28.76442,-93.86525,25.1,2016
29.39683,-93.57483,15.2,2016
28.72792,-94.03433,27.1,2016
29.62083,-93.48175,12.1,2016
28.63567,-93.84475,30.4,2016
28.4645,-93.65075,45,2016
28.44383,-93.35992,47.9,2016
28.34392,-93.63025,55.2,2016
28.30442,-93.54617,58.5,2016
28.09617,-93.59867,68.9,2016
28.10267,-93.4355,77.9,2016
28.07833,-93.28342,84.1,2016
28.08933,-93.20975,85.2,2016
28.10433,-92.87308,82.8,2016
28.2605,-93.07833,59.8,2016
28.33108,-93.20283,55.2,2016
28.39958,-92.91192,53.4,2016
28.72933,-93.13217,28.7,2016
28.76075,-93.10892,29.8,2016
28.8255,-93.11108,27.2,2016
28.78742,-92.1705,32.6,2016
28.73258,-92.97758,31.5,2016
28.83708,-92.04917,28.3,2016
28.79933,-92.53225,32.6,2016
28.86883,-92.02967,26.5,2016
28.3105,-92.86783,56.3,2016
28.89775,-91.98983,24.5,2016
28.07117,-92.35667,95.6,2016
28.94167,-92.09758,24.3,2016
28.05983,-92.09183,98.6,2016
28.93308,-91.69458,19.2,2016
28.19392,-91.96717,74.6,2016
28.84633,-91.61458,21.8,2016
28.15325,-92.05708,79.6,2016
28.76033,-91.6545,26.7,2016
28.40442,-92.41867,57.4,2016
28.70342,-91.65017,29.6,2016
28.54433,-92.10525,45.5,2016
28.79575,-91.35633,17,2016
28.46458,-92.09717,54.5,2016
28.61233,-91.50733,34.6,2016
28.39792,-91.90783,58.5,2016
28.27992,-91.47967,71.1,2016
28.47875,-91.91142,52.3,2016
28.25142,-91.51567,74.6,2016
28.76558,-91.95192,30.2,2016
28.17608,-91.63125,81.9,2016
28.13683,-90.95133,98.2,2016
28.27567,-91.03042,67.1,2016
28.39608,-91.18842,53.4,2016
28.44792,-90.97375,38,2016
28.63733,-90.87442,18.1,2016
28.72958,-90.76108,18.8,2016
28.81933,-90.67883,19.8,2016
28.55367,-90.57025,31.8,2016
28.553,-90.46625,35.8,2016
28.36667,-90.40942,51.6,2016
28.44225,-90.20158,57.1,2016
28.55758,-90.119,58.7,2016
28.41858,-90.04892,80.1,2016
29.33483,-84.87358,26.7,2016
28.34433,-90.03925,98.6,2016
29.58183,-84.81358,14.3,2016
28.83217,-89.58708,75.7,2016
29.57208,-84.72217,16.6,2016
28.81225,-89.65733,75,2016
29.6145,-84.35108,20.7,2016
28.73567,-89.62592,88.7,2016
29.56167,-84.42533,19.8,2016
28.89808,-89.17642,74.8,2016
29.37417,-84.32325,26.3,2016
30.13708,-87.4215,23.6,2016
29.33667,-84.44925,29.3,2016
30.13875,-87.32508,20.3,2016
29.08525,-84.64758,34.7,2016
29.10708,-84.70183,34.6,2016
29.95433,-87.34408,28.7,2016
29.12333,-84.71583,34.2,2016
30.30817,-87.01125,20.3,2016
28.90567,-84.28175,31.3,2016
28.97275,-83.91933,27.2,2016
30.22025,-86.07558,23,2016
29.05342,-83.71275,19.4,2016
30.18175,-86.07233,25.4,2016
28.97583,-83.59033,20.1,2016
30.14242,-85.82917,19,2016
29.58617,-83.78792,14.1,2016
29.63308,-86.25292,68.9,2016
29.67567,-83.914,14.1,2016
29.522,-85.98367,53.4,2016
29.38692,-84.02392,21.4,2016
29.94625,-85.74675,27.1,2016
29.25942,-85.22917,34.7,2016
29.31717,-85.17942,29.4,2016
29.42708,-85.2285,26.7,2016
30.14708,-87.00342,28,2016
30.17583,-86.52917,28.1,2016
30.09517,-86.19125,34,2016
30.0165,-86.22158,41.4,2016
29.88758,-86.28442,61.8,2016
29.97775,-85.98267,33,2016
29.92842,-85.93958,34,2016
29.8465,-86.0575,41,2016
29.69758,-86.13775,49,2016
29.83083,-88.57017,26,2016
29.50867,-86.01158,57,2016
29.72792,-88.686,17.9,2016
29.72625,-85.83067,37,2016
29.52158,-88.81175,15.7,2016
29.55517,-85.80733,30.6,2016
29.3275,-88.69692,58,2016
29.42017,-85.74392,38,2016
29.25075,-88.71508,65.3,2016
29.27417,-85.3035,27.4,2016
29.15208,-88.66092,84.7,2016
29.04767,-85.44975,58.1,2016
29.41767,-88.4885,55.6,2016
28.94142,-85.07908,53,2016
29.27067,-88.18217,92.4,2016
28.78992,-85.12475,88,2016
29.67458,-88.09,36.4,2016
28.75533,-84.85133,50,2016
29.77833,-88.154,34.7,2016
28.57417,-84.91525,59,2016
29.88575,-88.073,32.9,2016
28.50258,-84.73117,59,2016
29.8555,-88.36408,33.8,2016
28.534,-84.55517,54,2016
28.55017,-84.53367,51,2016
28.62017,-84.16808,37,2016
28.62517,-84.13058,36,2016
28.42625,-84.02392,37,2016
28.22867,-84.58442,73,2016
27.12142,-83.64217,55,2016
28.24825,-84.72875,72,2016
27.09642,-83.88492,69,2016
28.21942,-84.85033,110,2016
26.86692,-84.03542,90,2016
28.05017,-84.54608,75,2016
26.82058,-83.67017,61.5,2016
27.90033,-84.53583,100,2016
26.72175,-83.70242,65.5,2016
27.9355,-84.26783,62,2016
26.58317,-83.3235,49.3,2016
27.83658,-84.14483,52,2016
26.45817,-83.19108,46.8,2016
27.77267,-84.0915,60,2016
26.23342,-83.4725,59.3,2016
27.71233,-84.26025,69,2016
26.13333,-83.37642,57.5,2016
27.79675,-84.35117,78,2016
26.10542,-83.61475,68.5,2016
27.5795,-84.30725,90,2016
26.04325,-83.07342,47.4,2016
27.5835,-84.10875,68,2016
27.00458,-84.12867,105,2016
26.04275,-83.01033,43.5,2016
27.53608,-82.80125,8.7,2016
26.20283,-82.91092,37.6,2016
27.48,-82.75683,8.1,2016
27.4255,-82.83492,11.4,2016
26.12292,-82.90258,40,2016
27.5205,-83.01833,17.9,2016
27.38425,-83.11267,26.9,2016
26.0695,-82.775,35,2016
27.41733,-83.37125,37.4,2016
26.26008,-82.59733,25.8,2016
27.36283,-83.52158,44,2016
26.32825,-82.73908,29.4,2016
26.45075,-82.59617,23.8,2016
26.47208,-82.43775,18.1,2016
26.59542,-82.56833,20.9,2016
26.47283,-82.65192,24.4,2016
26.44292,-82.75658,27.8,2016
26.43975,-82.81617,30.9,2016
26.56425,-82.80858,28.6,2016
26.57175,-83.0865,40.6,2016
26.68708,-83.12208,39.9,2016
26.83208,-83.34125,49,2016
28.47033,-83.50858,22.6,2016
26.90725,-83.42858,51,2016
28.54583,-83.86208,30.8,2016
26.94875,-83.28475,45,2016
26.88917,-83.17783,40.5,2016
26.98483,-82.92842,29.8,2016
27.15733,-83.14017,33.8,2016
27.36533,-83.48033,42.1,2016
27.50067,-83.75825,48.8,2016
27.718,-83.65442,41.5,2016
27.78192,-83.52067,34.3,2016
27.7425,-83.4275,32.9,2016
27.71075,-83.20267,25.6,2016
27.82392,-83.31142,25.4,2016
27.99225,-83.07567,17.1,2016
28.14458,-83.6805,33.1,2016
28.236,-83.59333,29.1,2016
28.38658,-83.427,22.1,2016
28.55325,-83.00742,8.9,2016
28.61167,-83.43667,19.3,2016
30.22775,-88.17433,10.2,2016
30.17417,-88.3555,15.7,2016
30.18925,-88.45125,6.8,2016
30.10017,-88.41092,18.3,2016
28.98708,-90.32117,13.7,2016
29.09325,-90.06167,13.5,2016
29.0675,-89.84883,26.2,2016
29.12483,-89.72617,20.2,2016
28.8935,-90.23158,22.3,2016
28.94217,-90.5815,13,2016
29.1465,-91.45583,7.2,2016
29.12275,-91.53625,7.3,2016
29.19775,-91.64117,6.9,2016
29.35092,-91.8485,3.2,2016
29.2845,-92.27092,6.4,2016
29.348,-92.34883,9.4,2016
29.34217,-92.42617,9.5,2016
29.2005,-92.32908,6,2016
29.192,-91.91708,7,2016
26.26267,-96.37483,85.6,2017
26.18233,-96.52892,59.4,2017
26.07958,-96.73625,44.6,2017
26.08867,-96.80033,41.7,2017
26.005,-97.11192,15.2,2017
26.1615,-96.99317,27.8,2017
26.22133,-97.01108,26.9,2017
26.43258,-96.78233,44.1,2017
26.58283,-96.71767,60.7,2017
27.6365,-97.04217,19.9,2017
26.678,-96.79992,57.6,2017
27.58483,-96.8445,60.7,2017
27.603,-96.79875,36,2017
26.69442,-97.03042,35.5,2017
27.90467,-96.76083,22.1,2017
26.89617,-97.10917,32.2,2017
26.92208,-96.86183,57.6,2017
27.8485,-96.58133,32.7,2017
26.99242,-96.63667,92.5,2017
27.8265,-96.544,36.6,2017
27.0645,-96.5835,98,2017
27.74708,-96.40025,56,2017
27.15575,-96.53583,101.3,2017
28.16325,-96.47283,18.8,2017
27.52575,-96.3365,94,2017
28.23208,-96.29267,22.3,2017
28.32283,-96.10042,21.8,2017
27.42858,-96.39767,98.8,2017
28.24967,-96.05867,24.1,2017
27.30892,-96.61542,77,2017
28.02208,-95.37658,56.5,2017
28.19033,-95.539,39.3,2017
27.26433,-96.63767,77.7,2017
28.43575,-95.85717,20.3,2017
27.153,-96.79967,62,2017
28.48967,-95.76808,19,2017
28.56625,-95.71825,15.7,2017
27.13617,-96.99583,39.3,2017
28.5815,-95.50425,19.8,2017
27.23892,-96.89917,46.5,2017
28.69267,-95.47808,16.3,2017
28.66208,-95.40492,18.1,2017
27.32867,-97.18433,22.1,2017
28.745,-95.24258,20.7,2017
28.76508,-95.2115,21,2017
27.47042,-96.90758,34.2,2017
28.68883,-95.28425,21.8,2017
27.51142,-97.00617,26.3,2017
28.38317,-95.305,34.4,2017
28.28492,-95.29967,37.5,2017
27.60533,-97.04183,20.8,2017
28.0245,-95.19092,61.3,2017
28.06083,-95.07825,59.6,2017
28.15058,-94.91292,52.1,2017
28.06633,-94.80425,62.5,2017
28.05825,-94.71483,61.6,2017
28.03742,-94.48517,60.7,2017
28.31067,-94.55708,44.3,2017
28.65933,-94.49058,29.1,2017
28.82908,-94.51858,23,2017
28.824,-94.6565,20.1,2017
29.34517,-94.517,13.4,2017
28.76158,-94.8085,24.1,2017
29.42217,-94.36975,12.8,2017
28.73558,-94.69858,24.5,2017
29.41042,-94.27975,13.5,2017
28.6235,-94.93583,29.3,2017
29.3695,-94.26708,14.3,2017
28.52308,-94.95942,33.3,2017
29.24158,-94.19242,14.3,2017
28.47417,-94.91192,36.2,2017
29.53167,-93.89042,12.3,2017
28.41975,-94.30433,42.1,2017
29.13933,-93.97275,18.3,2017
28.87983,-94.30442,22.3,2017
29.11892,-93.72658,19.9,2017
29.00358,-93.93025,19.6,2017
29.27425,-93.6015,14.3,2017
28.81033,-93.9755,25.1,2017
29.3675,-93.58992,13.9,2017
28.61142,-94.01367,33.5,2017
29.44917,-93.55,11.9,2017
28.45667,-93.98167,45,2017
29.36942,-93.36933,15,2017
28.386,-93.99058,50.3,2017
28.34683,-94.11633,49.7,2017
28.26975,-94.02375,58.5,2017
28.286,-93.89725,61.1,2017
28.07117,-94.10908,66,2017
27.90633,-93.71358,106.6,2017
28.06367,-93.51242,86,2017
28.26492,-93.69208,62.5,2017
28.57283,-93.767,36.8,2017
28.66408,-93.78275,29.3,2017
28.86425,-93.69217,22.7,2017
28.71742,-93.57142,27.6,2017
29.00058,-93.26517,24.5,2017
29.06592,-93.15033,23.8,2017
28.90967,-93.12617,24.9,2017
28.72925,-93.37933,30.2,2017
28.648,-93.37192,33.6,2017
29.23008,-92.83883,18.5,2017
28.28333,-93.48467,60.7,2017
29.3765,-92.77558,15.5,2017
29.4955,-92.74217,12.4,2017
28.40408,-93.27067,52.3,2017
29.37375,-92.535,11.9,2017
28.27075,-92.85867,58.9,2017
29.22508,-92.47942,14.4,2017
28.10742,-92.89408,83.4,2017
29.11417,-92.42708,18.8,2017
