objectid_1,objectid,acres,month_map,area_,perimeter,date_map,strata,fiscaly,strata_d,areaid,shape_leng,i1_i2,st_areashape,st_perimetershape
23421,23421,0.63686775,JUNE,2577.321159,218.6441859,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,218.6443079,I1,2577.322687,218.6443079
23422,23422,0.3900141,JUNE,1578.336892,1042.652978,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1042.653164,I1,1578.337395,1042.653164
23423,23423,0.19652834,JUNE,795.3259004,125.1347674,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,125.1347859,I1,795.3251624,125.1347859
23424,23424,0.03565147,JUNE,144.2773486,44.63145131,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,44.63136683,I1,144.276961,44.63136684
23425,23425,0.05071579,JUNE,205.2394438,52.77548783,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,52.77558627,I1,205.2403642,52.77558628
23426,23426,0.27385058,JUNE,1108.240089,133.7224422,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,133.7223594,I1,1108.238412,133.7223594
23427,23427,0.24229532,JUNE,980.534379,650.8140796,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,650.8140199,I1,980.5383206,650.8140199
23428,23428,0.02474326,JUNE,100.1333827,41.60231126,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,41.60231692,I1,100.1328245,41.60231692
23429,23429,0.18056416,JUNE,730.7206468,121.9577872,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,121.9577745,I1,730.7201802,121.9577745
23430,23430,0.18686309,JUNE,756.2097311,139.9339665,2011,G,2011,Subtidal Firm Non-vegetated Shell,S012,139.9339932,I1,756.2111272,139.9339932
23431,23431,0.30771212,JUNE,1245.270554,250.1012206,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,250.1012211,I1,1245.271774,250.101221
23432,23432,0.62517993,JUNE,2530.026709,251.8990905,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,251.8991727,I1,2530.02356,251.8991727
23433,23433,0.11037676,JUNE,446.6811017,110.4200532,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,110.4200191,I1,446.6806925,110.4200191
23434,23434,0.15828194,JUNE,640.5478582,109.3629678,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,109.3630073,I1,640.5468625,109.3630073
23435,23435,0.03456352,JUNE,139.873314,44.8546417,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,44.85476401,I1,139.8741687,44.85476401
23436,23436,0.32209484,JUNE,1303.473409,861.4823798,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,861.4826127,I1,1303.476801,861.4826127
23437,23437,0.23724029,JUNE,960.0817675,300.2784213,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,300.2786403,I1,960.0812333,300.2786403
23438,23438,0.03329719,JUNE,134.7486629,44.25385399,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,44.25394262,I1,134.7495152,44.25394263
23439,23439,34.19749534,JUNE,138392.8787,5133.894485,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,5133.894054,I1,138392.9072,5133.894054
23440,23440,0.08548813,JUNE,345.9587956,83.22112928,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,83.22114679,I1,345.9595942,83.2211468
23441,23441,0.4458982,JUNE,1804.494914,300.3674401,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,300.3677609,I1,1804.493244,300.3677609
23442,23442,0.16079212,JUNE,650.705433,117.4262669,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,117.4261902,I1,650.7052448,117.4261902
23443,23443,0.43835488,JUNE,1773.971546,699.2243588,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,699.2241364,I1,1773.966365,699.2241364
23444,23444,0.06307089,JUNE,255.240913,74.29595434,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,74.29592282,I1,255.2398817,74.29592282
23445,23445,0.02684655,JUNE,108.6438295,39.32208181,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,39.32219431,I1,108.6445754,39.32219431
23446,23446,0.54126229,JUNE,2190.419713,310.1418237,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,310.1418817,I1,2190.419573,310.1418817
23447,23447,1.28991813,JUNE,5220.134612,285.2661821,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,285.2661679,I1,5220.134377,285.2661679
23448,23448,0.6691294,JUNE,2707.882831,319.4850442,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,319.4850682,I1,2707.881469,319.4850682
23449,23449,1.12789385,JUNE,4564.440242,403.1316028,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,403.1315422,I1,4564.442753,403.1315422
23450,23450,0.07488202,JUNE,303.03788,89.58026217,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,89.58020114,I1,303.0380074,89.58020115
23451,23451,0.48394853,JUNE,1958.478996,201.1455328,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,201.145593,I1,1958.478069,201.145593
23452,23452,1.96453625,JUNE,7950.23024,678.6714944,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,678.6714998,I1,7950.227956,678.6714998
23453,23453,0.2417616,JUNE,978.3785608,166.7392978,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,166.7392388,I1,978.3784081,166.7392388
23454,23454,0.21145712,JUNE,855.741357,573.8051222,2011,U,2011,Intertidal Hard Vegetated Shell,S012,573.805013,I1,855.7400354,573.805013
23455,23455,0.35284627,JUNE,1427.924512,156.4616647,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,156.4616898,I1,1427.923945,156.4616898
23456,23456,0.08950582,JUNE,362.2179583,231.9379624,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,231.9378498,I1,362.2186596,231.9378498
23457,23457,0.1956119,JUNE,791.615856,105.5944937,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,105.5945581,I1,791.6164455,105.5945581
23458,23458,1.03048362,JUNE,4170.231358,520.2867796,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,520.286853,I1,4170.235968,520.286853
23459,23459,0.5958351,JUNE,2411.265286,281.5797946,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,281.5796977,I1,2411.268752,281.5796977
23460,23460,0.145479,JUNE,588.7339766,93.7321028,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,93.73220202,I1,588.7349982,93.73220203
23461,23461,0.51632765,JUNE,2089.512619,304.8124038,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,304.8122668,I1,2089.512229,304.8122668
23462,23462,0.47642281,JUNE,1928.021154,225.4520551,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,225.4520017,I1,1928.022445,225.4520017
23463,23463,0.13752407,JUNE,556.5428758,98.96208418,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,98.9620827,I1,556.5424053,98.96208271
23464,23464,4.59219513,JUNE,18584.03137,1122.673563,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,1122.673605,I1,18584.0287,1122.673605
23465,23465,0.43748725,JUNE,1770.45562,293.5251388,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,293.5251465,I1,1770.45519,293.5251465
23466,23466,0.25873352,JUNE,1047.059883,125.427458,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,125.4275316,I1,1047.061615,125.4275316
23467,23467,0.04103144,JUNE,166.048135,49.43922521,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,49.43929705,I1,166.0490163,49.43929706
23468,23468,0.18396504,JUNE,744.4822475,501.5091546,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,501.5090549,I1,744.483101,501.5090549
23469,23469,0.11563654,JUNE,467.9663081,82.56508514,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,82.56507638,I1,467.9663557,82.56507639
23470,23470,0.63503345,JUNE,2569.900824,1691.001741,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1691.001475,I1,2569.899511,1691.001475
23471,23471,2.10532972,JUNE,8520.001848,1522.613283,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,1522.612919,I1,8520.001206,1522.612919
23472,23472,0.29945753,JUNE,1211.864911,804.6645309,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,804.6645153,I1,1211.866482,804.6645153
23473,23473,0.0940067,JUNE,380.4309856,81.05159828,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,81.05179301,I1,380.4331789,81.05179302
23474,23474,0.38180206,JUNE,1545.104051,1016.301667,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,1016.302038,I1,1545.104307,1016.302038
23475,23475,0.13025842,JUNE,527.1405161,137.8975647,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,137.8974409,I1,527.1392561,137.8974409
23476,23476,0.09504591,JUNE,384.6380499,76.3315669,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,76.33168306,I1,384.6387287,76.33168306
23477,23477,0.11061397,JUNE,447.6405144,124.9927675,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,124.9929332,I1,447.6406717,124.9929332
23478,23478,2.39009331,JUNE,9672.406862,781.9362944,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,781.9367875,I1,9672.403173,781.9367875
23479,23479,2.24085624,JUNE,3745.035477,611.4943795,2011,G,2011,Subtidal Firm Non-vegetated Shell,S012,1372.405018,I1,9068.459758,1372.405018
23480,23480,0.09411299,JUNE,380.8635496,72.42248272,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,72.42246804,I1,380.8633153,72.42246805
23481,23481,0.0730319,JUNE,295.5496117,70.64381226,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,70.64390969,I1,295.550835,70.64390969
23482,23482,0.11339493,JUNE,458.894279,307.6618538,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,307.6619669,I1,458.894863,307.6619669
23483,23483,0.69430929,JUNE,2809.780807,268.7832955,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,268.7833129,I1,2809.781254,268.7833129
23484,23484,0.24271949,JUNE,982.2545164,120.5325561,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,120.5326294,I1,982.254895,120.5326294
23485,23485,0.15847534,JUNE,641.3281831,98.81845961,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,98.81857092,I1,641.3295404,98.81857093
23486,23486,0.25937055,JUNE,1049.638396,191.7840314,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,191.7841058,I1,1049.639582,191.7841058
23487,23487,28.44648655,JUNE,115119.3144,4908.050635,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,4908.050967,I1,115119.3073,4908.050967
23488,23488,0.06127658,JUNE,247.9786417,60.40126522,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,60.40124387,I1,247.9785293,60.40124388
23489,23489,0.04694643,JUNE,189.9860017,130.8082847,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,130.8084658,I1,189.9862228,130.8084658
23490,23490,0.12399907,JUNE,501.807397,93.09177726,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,93.09164283,I1,501.8084803,93.09164284
23491,23491,0.03769974,JUNE,152.5666919,106.2061039,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,106.2061504,I1,152.5660708,106.2061504
23492,23492,0.23805677,JUNE,963.384204,212.7313697,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,212.7312679,I1,963.3854414,212.7312679
23493,23493,5.65012319,JUNE,22865.32751,1661.923524,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,1661.923622,I1,22865.32882,1661.923622
23494,23494,0.20489132,JUNE,829.1688144,251.3648802,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,251.3649053,I1,829.1690745,251.3649053
23495,23495,0.26410055,JUNE,1068.782981,150.3911243,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,150.3911456,I1,1068.781315,150.3911456
23496,23496,1.74395819,JUNE,7057.579978,908.5707735,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,908.5707218,I1,7057.576635,908.5707218
23497,23497,0.0912024,JUNE,369.0843502,248.934076,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,248.9339188,I1,369.084521,248.9339188
23498,23498,0.02913139,JUNE,117.8909404,83.47464427,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,83.47459365,I1,117.891039,83.47459365
23499,23499,0.30976346,JUNE,1253.572583,149.5264801,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,149.5263602,I1,1253.573271,149.5263602
23500,23500,0.31409539,JUNE,1271.103829,222.7072201,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,222.707368,I1,1271.104032,222.707368
23501,23501,0.31668826,JUNE,1281.599027,448.9118937,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,448.9119427,I1,1281.597052,448.9119427
23502,23502,0.10134129,JUNE,410.1178496,275.2071195,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,275.2070475,I1,410.1153123,275.2070475
23503,23503,2.14677448,JUNE,8687.723221,554.319644,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,554.3203127,I1,8687.722858,554.3203127
23504,23504,0.88810636,JUNE,3594.05537,281.7703882,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,281.7702192,I1,3594.053319,281.7702192
23505,23505,0.4646864,JUNE,1880.527406,215.1176841,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,215.117676,I1,1880.526704,215.117676
23506,23506,1.03659403,JUNE,4194.9643,780.0694347,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,780.0692054,I1,4194.964018,780.0692054
23507,23507,1.05022827,JUNE,4250.139296,299.2947185,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,299.294651,I1,4250.140025,299.294651
23508,23508,0.02151775,JUNE,87.07935295,51.26985437,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,51.26988447,I1,87.07962268,51.26988447
23509,23509,10.38250917,JUNE,42016.69251,3178.975385,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,3178.975495,I1,42016.692,3178.975495
23510,23510,0.37215942,JUNE,1506.082959,232.6360546,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,232.63612,I1,1506.081773,232.63612
23511,23511,0.20448306,JUNE,827.5172625,108.2093912,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,108.2093785,I1,827.5169287,108.2093785
23512,23512,0.14370701,JUNE,581.5642947,89.11156914,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,89.11157756,I1,581.5639958,89.11157756
23513,23513,0.11805128,JUNE,477.7397409,83.70224605,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,83.70219155,I1,477.7385247,83.70219155
23514,23514,0.16719522,JUNE,676.6175181,114.0497592,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,114.0497433,I1,676.6177959,114.0497433
23515,23515,0.82511724,JUNE,3339.143208,382.8740691,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,382.8740597,I1,3339.144396,382.8740597
23516,23516,29.2194029,JUNE,116827.8969,3093.472847,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,2932.08439,I1,118247.2013,2932.08439
23517,23517,0.09248859,JUNE,374.2906874,86.47741117,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,86.47740637,I1,374.2895562,86.47740637
23518,23518,0.35415697,JUNE,1433.22856,169.064288,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,169.0643249,I1,1433.228153,169.0643249
23519,23519,0.10096471,JUNE,408.5909963,74.09971501,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,74.09976477,I1,408.5913299,74.09976478
23520,23520,0.34436115,JUNE,1393.586719,216.4606666,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,216.4606432,I1,1393.58574,216.4606432
23521,23521,0.43888093,JUNE,1776.095461,172.006406,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,172.006385,I1,1776.095237,172.0063849
23522,23522,0.85842028,JUNE,3473.917021,508.5176996,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,508.5177557,I1,3473.917542,508.5177557
23523,23523,0.06602144,JUNE,267.1795111,80.42584635,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,80.42585812,I1,267.1803591,80.42585812
23524,23524,0.07260468,JUNE,293.821424,79.9699908,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,79.96993991,I1,293.8219178,79.96993991
23525,23525,0.7740591,JUNE,3132.521108,2028.542176,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,2028.54173,I1,3132.518573,2028.54173
23526,23526,0.12056459,JUNE,487.9080586,92.97733733,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,92.97742992,I1,487.9095641,92.97742993
23527,23527,0.0269933,JUNE,109.2380688,47.15405842,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,47.15414337,I1,109.2384853,47.15414338
23528,23528,2.4192627,JUNE,9790.441522,1337.650333,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,1337.650111,I1,9790.447987,1337.650111
23529,23529,0.37621725,JUNE,1522.50146,432.528268,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,432.52837,I1,1522.50332,432.52837
23530,23530,0.23933585,JUNE,968.5629597,167.0630744,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,167.0631671,I1,968.5617344,167.0631671
23531,23531,0.47201026,JUNE,1910.167203,1259.706534,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1259.706867,I1,1910.165412,1259.706867
23532,23532,0.10109871,JUNE,409.1341865,107.4370699,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,107.437025,I1,409.1336202,107.437025
23533,23533,2.99883692,JUNE,12135.90523,1346.679986,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,1346.679926,I1,12135.91103,1346.679926
23534,23534,0.50531521,JUNE,2044.949011,1349.228931,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,1349.228947,I1,2044.946321,1349.228947
23535,23535,0.14324702,JUNE,579.7006017,386.9661615,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,386.966284,I1,579.7024799,386.966284
23536,23536,0.1903317,JUNE,770.2507905,511.951408,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,511.9512619,I1,770.2481444,511.9512619
23537,23537,0.11021095,JUNE,446.0072169,299.0310117,2011,Q,2011,Intertidal Firm Vegetated Shell,S012,299.0309843,I1,446.0096921,299.0309843
23538,23538,0.95072609,JUNE,3847.46819,387.2033004,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,387.2032585,I1,3847.467413,387.2032585
23539,23539,2.10021452,JUNE,8499.300639,1193.571415,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,1193.571953,I1,8499.300617,1193.571953
23540,23540,4.70431744,JUNE,19037.77533,1205.689993,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,1205.690044,I1,19037.7734,1205.690044
23541,23541,0.14594357,JUNE,590.6120918,154.0783974,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,154.0784742,I1,590.6150603,154.0784742
23542,23542,0.26432795,JUNE,1069.700641,423.6630101,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,423.6631316,I1,1069.701552,423.6631316
23543,23543,2.29417735,JUNE,9284.242335,976.781705,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,976.7816493,I1,9284.243518,976.7816493
23544,23544,1.12275684,JUNE,4543.652639,904.4836399,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,904.4835858,I1,4543.653937,904.4835858
23545,23545,0.20671648,JUNE,836.5553267,129.5800708,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,129.5800686,I1,836.5552966,129.5800686
23546,23546,0.21935925,JUNE,887.7194834,119.738517,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,119.7385416,I1,887.7189677,119.7385416
23547,23547,0.08765522,JUNE,354.7268128,81.97432021,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,81.97449614,I1,354.7295384,81.97449615
23548,23548,0.40305357,JUNE,1631.108006,207.9559316,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,207.9559235,I1,1631.106477,207.9559235
23549,23549,7.12604546,JUNE,28838.20537,1330.268749,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,1330.268646,I1,28838.19821,1330.268646
23550,23550,0.49594362,JUNE,2007.020273,297.5366238,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,297.5369173,I1,2007.020689,297.5369173
23551,23551,0.05901056,JUNE,238.8079796,67.48407818,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,67.48387697,I1,238.8082243,67.48387697
23552,23552,0.66439215,JUNE,2688.708982,356.3085861,2011,S,2011,Intertidal Firm Non-vegetated Shell,S012,356.308554,I1,2688.710423,356.308554
23553,23553,4.32259101,JUNE,17492.97529,3656.743348,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,3656.743707,I1,17492.97518,3656.743707
23554,23554,0.03366796,JUNE,136.2502239,54.74236512,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,54.74245812,I1,136.2499807,54.74245813
23555,23555,0.01662608,JUNE,67.28413504,33.57004493,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,33.56993904,I1,67.28366428,33.56993904
23556,23556,0.73261281,JUNE,2964.793387,262.5366548,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,262.53658,I1,2964.790738,262.53658
23557,23557,0.38154662,JUNE,1544.069013,484.350473,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,484.3505093,I1,1544.070587,484.3505093
23558,23558,1.15411064,JUNE,4670.541924,1204.103484,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,1204.103631,I1,4670.538748,1204.103631
23559,23559,0.63162197,JUNE,2556.090712,1683.379224,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,1683.3793,I1,2556.093651,1683.3793
23560,23560,153.5203554,JUNE,621277.3216,11220.93017,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,11220.93026,I1,621277.3213,11220.93026
23561,23561,3.0834615,JUNE,12478.37448,1773.30983,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1773.309829,I1,12478.37591,1773.309829
23562,23562,0.80928449,JUNE,3275.072703,379.1541939,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,379.1542171,I1,3275.071261,379.1542171
23563,23563,0.93223893,JUNE,3772.654752,929.9456566,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,929.9457839,I1,3772.652219,929.9457839
23564,23564,0.13188187,JUNE,533.7116477,137.8340997,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,137.8340556,I1,533.7091378,137.8340556
23565,23565,12.21752651,JUNE,49442.77453,2479.755993,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,2479.75585,I1,49442.7734,2479.75585
23566,23566,7.54340013,JUNE,30527.17714,1810.150021,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,1810.150055,I1,30527.17939,1810.150055
23567,23567,0.08182243,JUNE,331.1252047,75.2815004,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,75.28158876,I1,331.1249658,75.28158877
23568,23568,0.18876475,JUNE,763.9046635,206.7707528,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,206.7708099,I1,763.9069351,206.7708099
23569,23569,0.13671107,JUNE,553.2531436,96.23820743,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,96.23817034,I1,553.2522877,96.23817034
23570,23570,0.24648105,JUNE,997.470901,660.6071053,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,660.6070408,I1,997.4774198,660.6070408
23571,23571,0.02755991,JUNE,111.5314252,69.32082933,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,69.32081736,I1,111.5314466,69.32081736
23572,23572,3.41874383,JUNE,13835.22202,663.8149905,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,663.8150651,I1,13835.22078,663.8150651
23573,23573,5.74918994,JUNE,23266.2338,2796.775078,2011,D,2011,Subtidal Soft Non-vegetated w/o Shell,S012,2796.775425,I1,23266.2393,2796.775425
23574,23574,0.03302818,JUNE,133.6614709,93.79907771,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,93.79897817,I1,133.6608509,93.79897818
23575,23575,0.11791776,JUNE,477.1982999,123.3172049,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,123.3171579,I1,477.1981919,123.3171579
23576,23576,2.03053087,JUNE,8217.299716,1506.74603,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,1506.746202,I1,8217.299798,1506.746202
23577,23577,1.02687342,JUNE,4155.626626,757.3203747,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,757.3204032,I1,4155.625939,757.3204032
23578,23578,0.85339661,JUNE,3453.586178,1119.74922,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,1119.749496,I1,3453.587396,1119.749496
23579,23579,0.03871392,JUNE,156.6697182,55.28019625,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,55.28028608,I1,156.670306,55.28028609
23580,23580,0.37336082,JUNE,1510.946449,374.4861446,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,374.4860224,I1,1510.943708,374.4860224
23581,23581,0.22219043,JUNE,899.1758297,189.7916501,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,189.7917355,I1,899.1763869,189.7917355
23582,23582,1.72577913,JUNE,6984.00978,503.9804474,2011,P,2011,Intertidal Soft Non-vegetated w/o Shell,S012,503.9804693,I1,6984.008324,503.9804693
23583,23583,0.2234819,JUNE,904.402847,222.8210351,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,222.8211119,I1,904.4028167,222.8211119
23584,23584,1.74149217,JUNE,7047.597821,1943.953536,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,1943.953157,I1,7047.59698,1943.953157
23585,23585,0.36756375,JUNE,1487.485296,379.8566768,2011,H,2011,Subtidal Firm Non-vegetated w/o Shell,S012,379.8565068,I1,1487.483699,379.8565068
23586,23586,0.03061321,JUNE,123.8879822,56.1623585,2011,W,2011,Intertidal Hard Non-vegetated Shell,S012,56.16255548,I1,123.8877976,56.16255549
23587,23587,0.33588379,JUNE,1359.280196,239.0088268,2011,L,2011,Subtidal Hard Non-vegetated w/o Shell,S012,239.0087438,I1,1359.278948,239.0087438
23588,23588,0.66981785,JUNE,2710.667588,314.5229061,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,314.5228638,I1,2710.667528,314.5228638
23589,23589,0.82143203,JUNE,3324.227505,462.3713895,2011,X,2011,Intertidal Hard Non-vegetated w/o Shell,S012,462.3713916,I1,3324.230821,462.3713916
23590,23590,5.65490152,JUNE,22884.65761,14882.35468,2011,R,2011,Intertidal Firm Vegetated w/o Shell,S012,14882.35485,I1,22884.66609,14882.35485
23591,23591,0.14693274,JUNE,594.6198078,116.3323738,2011,K,2011,Subtidal Hard Non-vegetated Shell,S012,116.3324125,I1,594.6181145,116.3324125
23592,23592,0.67010899,JUNE,2711.844462,956.5167809,2011,T,2011,Intertidal Firm Non-vegetated w/o Shell,S012,956.5164339,I1,2711.84574,956.5164339
